"CubeId";"amarbma"
"PublishingDate";"2023-03-21 09:00"

"Date";"D0";"Value"
"1996-07";"S2";"9267.79445423"
"1996-07";"RS";"201144"
"1996-07";"E";"3621716"
"1996-08";"K";"5302"
"1996-08";"T0";"163705"
"1996-08";"S0";"171605"
"1996-08";"T1";"4.52009489"
"1996-08";"S1";"4.73822354"
"1996-08";"T2";"5850"
"1996-08";"S2";"9330.08742493"
"1996-08";"RS";"203260"
"1996-08";"E";"3621716"
"1996-09";"K";"9350"
"1996-09";"T0";"166409"
"1996-09";"S0";"175303"
"1996-09";"T1";"4.59475564"
"1996-09";"S1";"4.84032983"
"1996-09";"T2";"5224"
"1996-09";"S2";"9433.47682972"
"1996-09";"RS";"206938"
"1996-09";"E";"3621716"
"1996-10";"K";"12332"
"1996-10";"T0";"174107"
"1996-10";"S0";"181078"
"1996-10";"T1";"4.80730681"
"1996-10";"S1";"4.99978463"
"1996-10";"T2";"5344"
"1996-10";"S2";"9576.47795623"
"1996-10";"RS";"215965"
"1996-10";"E";"3621716"
"1996-11";"K";"14692"
"1996-11";"T0";"183026"
"1996-11";"S0";"183870"
"1996-11";"T1";"5.05357129"
"1996-11";"S1";"5.07687516"
"1996-11";"T2";"5218"
"1996-11";"S2";"9798.06718493"
"1996-11";"RS";"225690"
"1996-11";"E";"3621716"
"1996-12";"K";"10732"
"1996-12";"T0";"192171"
"1996-12";"S0";"185695"
"1996-12";"T1";"5.3060759"
"1996-12";"S1";"5.12726564"
"1996-12";"T2";"4488"
"1996-12";"S2";"10137.92785621"
"1996-12";"RS";"234998"
"1996-12";"E";"3621716"
"1997-01";"K";"14948"
"1997-01";"T0";"205501"
"1997-01";"S0";"191873"
"1997-01";"T1";"5.67413348"
"1997-01";"S1";"5.29784776"
"1997-01";"T2";"5794"
"1997-01";"S2";"10612.74554608"
"1997-01";"RS";"247914"
"1997-01";"E";"3621716"
"1997-02";"K";"16252"
"1997-02";"T0";"206291"
"1997-02";"S0";"193395"
"1997-02";"T1";"5.69594634"
"1997-02";"S1";"5.33987204"
"1997-02";"T2";"7508"
"1997-02";"S2";"11191.57969452"
"1997-02";"RS";"251377"
"1997-02";"E";"3621716"
"1997-03";"K";"13227"
"1997-03";"T0";"202207"
"1997-03";"S0";"193807"
"1997-03";"T1";"5.58318212"
"1997-03";"S1";"5.35124786"
"1997-03";"T2";"8842"
"1997-03";"S2";"11793.05614584"
"1997-03";"RS";"249483"
"1997-03";"E";"3621716"
"1997-04";"K";"9410"
"1997-04";"T0";"197732"
"1997-04";"S0";"194596"
"1997-04";"T1";"5.4596219"
"1997-04";"S1";"5.37303311"
"1997-04";"T2";"9861"
"1997-04";"S2";"12339.47961661"
"1997-04";"RS";"247660"
"1997-04";"E";"3621716"
"1997-05";"K";"5548"
"1997-05";"T0";"192091"
"1997-05";"S0";"194600"
"1997-05";"T1";"5.30386701"
"1997-05";"S1";"5.37314356"
"1997-05";"T2";"10870"
"1997-05";"S2";"12799.30511134"
"1997-05";"RS";"244361"
"1997-05";"E";"3621716"
"1997-06";"K";"4260"
"1997-06";"T0";"185320"
"1997-06";"S0";"193615"
"1997-06";"T1";"5.11691143"
"1997-06";"S1";"5.34594651"
"1997-06";"T2";"10746"
"1997-06";"S2";"13176.67007984"
"1997-06";"RS";"241470"
"1997-06";"E";"3621716"
"1997-07";"K";"2599"
"1997-07";"T0";"182477"
"1997-07";"S0";"191407"
"1997-07";"T1";"5.03841273"
"1997-07";"S1";"5.28498093"
"1997-07";"T2";"10988"
"1997-07";"S2";"13495.39553951"
"1997-07";"RS";"241455"
"1997-07";"E";"3621716"
"1997-08";"K";"1707"
"1997-08";"T0";"180843"
"1997-08";"S0";"189950"
"1997-08";"T1";"4.993296"
"1997-08";"S1";"5.24475138"
"1997-08";"T2";"10186"
"1997-08";"S2";"13799.38313195"
"1997-08";"RS";"241032"
"1997-08";"E";"3621716"
"1997-09";"K";"2393"
"1997-09";"T0";"177229"
"1997-09";"S0";"186998"
"1997-09";"T1";"4.89350904"
"1997-09";"S1";"5.16324306"
"1997-09";"T2";"9885"
"1997-09";"S2";"14113.37368854"
"1997-09";"RS";"240072"
"1997-09";"E";"3621716"
"1997-10";"K";"2876"
"1997-10";"T0";"173484"
"1997-10";"S0";"180674"
"1997-10";"T1";"4.79010502"
"1997-10";"S1";"4.9886297"
"1997-10";"T2";"9799"
"1997-10";"S2";"14467.40572592"
"1997-10";"RS";"239729"
"1997-10";"E";"3621716"
"1997-11";"K";"2977"
"1997-11";"T0";"175927"
"1997-11";"S0";"176580"
"1997-11";"T1";"4.85755923"
"1997-11";"S1";"4.87558936"
"1997-11";"T2";"9823"
"1997-11";"S2";"14879.78203478"
"1997-11";"RS";"243922"
"1997-11";"E";"3621716"
"1997-12";"K";"3134"
"1997-12";"T0";"180549"
"1997-12";"S0";"173034"
"1997-12";"T1";"4.9851783"
"1997-12";"S1";"4.77767997"
"1997-12";"T2";"8950"
"1997-12";"S2";"15276.86130046"
"1997-12";"RS";"247862"
"1997-12";"E";"3621716"
"1998-01";"K";"4580"
"1998-01";"T0";"182492"
"1998-01";"S0";"171156"
"1998-01";"T1";"5.0388269"
"1998-01";"S1";"4.7258261"
"1998-01";"T2";"10667"
"1998-01";"S2";"15593.66304798"
"1998-01";"RS";"249222"
"1998-01";"E";"3621716"
"1998-02";"K";"6440"
"1998-02";"T0";"176548"
"1998-02";"S0";"166534"
"1998-02";"T1";"4.8747058"
"1998-02";"S1";"4.59820704"
"1998-02";"T2";"12374"
"1998-02";"S2";"15857.91320453"
"1998-02";"RS";"244901"
"1998-02";"E";"3621716"
"1998-03";"K";"5835"
"1998-03";"T0";"165683"
"1998-03";"S0";"160639"
"1998-03";"T1";"4.57470989"
"1998-03";"S1";"4.43543889"
"1998-03";"T2";"13185"
"1998-03";"S2";"16141.25470306"
"1998-03";"RS";"237986"
"1998-03";"E";"3621716"
"1998-04";"K";"3956"
"1998-04";"T0";"153897"
"1998-04";"S0";"153167"
"1998-04";"T1";"4.24928404"
"1998-04";"S1";"4.22912785"
"1998-04";"T2";"14366"
"1998-04";"S2";"16485.84295226"
"1998-04";"RS";"230199"
"1998-04";"E";"3621716"
"1998-05";"K";"2696"
"1998-05";"T0";"142360"
"1998-05";"S0";"146006"
"1998-05";"T1";"3.93073339"
"1998-05";"S1";"4.0314039"
"1998-05";"T2";"14892"
"1998-05";"S2";"16862.70249234"
"1998-05";"RS";"221901"
"1998-05";"E";"3621716"
"1998-06";"K";"1753"
"1998-06";"T0";"130779"
"1998-06";"S0";"137432"
"1998-06";"T1";"3.61096784"
"1998-06";"S1";"3.79466529"
"1998-06";"T2";"15874"
"1998-06";"S2";"17194.06650039"
"1998-06";"RS";"213117"
"1998-06";"E";"3621716"
"1998-07";"K";"994"
"1998-07";"T0";"125994"
"1998-07";"S0";"132806"
"1998-07";"T1";"3.47884815"
"1998-07";"S1";"3.66693578"
"1998-07";"T2";"15046"
"1998-07";"S2";"17416.9866499"
"1998-07";"RS";"208370"
"1998-07";"E";"3621716"
"1998-08";"K";"807"
"1998-08";"T0";"122225"
"1998-08";"S0";"129131"
"1998-08";"T1";"3.37478146"
"1998-08";"S1";"3.56546455"
"1998-08";"T2";"13798"
"1998-08";"S2";"17530.42792703"
"1998-08";"RS";"203214"
"1998-08";"E";"3621716"
"1998-09";"K";"1842"
"1998-09";"T0";"117544"
"1998-09";"S0";"124217"
"1998-09";"T1";"3.24553333"
"1998-09";"S1";"3.42978301"
"1998-09";"T2";"13229"
"1998-09";"S2";"17656.27865504"
"1998-09";"RS";"199869"
"1998-09";"E";"3621716"
"1998-10";"K";"2520"
"1998-10";"T0";"115513"
"1998-10";"S0";"119837"
"1998-10";"T1";"3.18945494"
"1998-10";"S1";"3.30884586"
"1998-10";"T2";"12098"
"1998-10";"S2";"17903.3746915"
"1998-10";"RS";"198003"
"1998-10";"E";"3621716"
"1998-11";"K";"3285"
"1998-11";"T0";"118576"
"1998-11";"S0";"118068"
"1998-11";"T1";"3.27402811"
"1998-11";"S1";"3.26000161"
"1998-11";"T2";"12465"
"1998-11";"S2";"18231.89805742"
"1998-11";"RS";"200202"
"1998-11";"E";"3621716"
"1998-12";"K";"2339"
"1998-12";"T0";"124309"
"1998-12";"S0";"116841"
"1998-12";"T1";"3.43232324"
"1998-12";"S1";"3.22612264"
"1998-12";"T2";"11930"
"1998-12";"S2";"18469.77516909"
"1998-12";"RS";"203228"
"1998-12";"E";"3621716"
"1999-01";"K";"3872"
"1999-01";"T0";"125883"
"1999-01";"S0";"114695"
"1999-01";"T1";"3.4757833"
"1999-01";"S1";"3.16686896"
"1999-01";"T2";"13592"
"1999-01";"S2";"18513.04906027"
"1999-01";"RS";"202752"
"1999-01";"E";"3621716"
"1999-02";"K";"6320"
"1999-02";"T0";"122026"
"1999-02";"S0";"112080"
"1999-02";"T1";"3.36928682"
"1999-02";"S1";"3.09466562"
"1999-02";"T2";"14855"
"1999-02";"S2";"18393.85339098"
"1999-02";"RS";"199228"
"1999-02";"E";"3621716"
"1999-03";"K";"5347"
"1999-03";"T0";"114073"
"1999-03";"S0";"108956"
"1999-03";"T1";"3.14969479"
"1999-03";"S1";"3.00840817"
"1999-03";"T2";"15630"
"1999-03";"S2";"18239.66447844"
"1999-03";"RS";"191859"
"1999-03";"E";"3621716"
"1999-04";"K";"4467"
"1999-04";"T0";"105912"
"1999-04";"S0";"105147"
"1999-04";"T1";"2.92435961"
"1999-04";"S1";"2.90323703"
"1999-04";"T2";"16168"
"1999-04";"S2";"18175.07639174"
"1999-04";"RS";"183055"
"1999-04";"E";"3621716"
"1999-05";"K";"3460"
"1999-05";"T0";"98598"
"1999-05";"S0";"102193"
"1999-05";"T1";"2.72241114"
"1999-05";"S1";"2.82167348"
"1999-05";"T2";"16412"
"1999-05";"S2";"18225.52735721"
"1999-05";"RS";"175138"
"1999-05";"E";"3621716"
"1999-06";"K";"2929"
"1999-06";"T0";"92399"
"1999-06";"S0";"99000"
"1999-06";"T1";"2.55124919"
"1999-06";"S1";"2.73351086"
"1999-06";"T2";"16466"
"1999-06";"S2";"18323.54407085"
"1999-06";"RS";"167516"
"1999-06";"E";"3621716"
"1999-07";"K";"1133"
"1999-07";"T0";"90122"
"1999-07";"S0";"97130"
"1999-07";"T1";"2.48837844"
"1999-07";"S1";"2.68187787"
"1999-07";"T2";"15884"
"1999-07";"S2";"18415.32313463"
"1999-07";"RS";"162771"
"1999-07";"E";"3621716"
"1999-08";"K";"824"
"1999-08";"T0";"87487"
"1999-08";"S0";"94277"
"1999-08";"T1";"2.41562287"
"1999-08";"S1";"2.60310306"
"1999-08";"T2";"14422"
"1999-08";"S2";"18430.57097575"
"1999-08";"RS";"157526"
"1999-08";"E";"3621716"
"1999-09";"K";"1183"
"1999-09";"T0";"85096"
"1999-09";"S0";"91801"
"1999-09";"T1";"2.34960444"
"1999-09";"S1";"2.53473768"
"1999-09";"T2";"14423"
"1999-09";"S2";"18248.61725522"
"1999-09";"RS";"153279"
"1999-09";"E";"3621716"
"1999-10";"K";"1620"
"1999-10";"T0";"84263"
"1999-10";"S0";"88686"
"1999-10";"T1";"2.32660429"
"1999-10";"S1";"2.44872872"
"1999-10";"T2";"13062"
"1999-10";"S2";"17838.05717156"
"1999-10";"RS";"151272"
"1999-10";"E";"3621716"
"1999-11";"K";"1797"
"1999-11";"T0";"86328"
"1999-11";"S0";"85536"
"1999-11";"T1";"2.38362147"
"1999-11";"S1";"2.36175338"
"1999-11";"T2";"11812"
"1999-11";"S2";"17383.04317338"
"1999-11";"RS";"152497"
"1999-11";"E";"3621716"
"1999-12";"K";"1471"
"1999-12";"T0";"91041"
"1999-12";"S0";"83612"
"1999-12";"T1";"2.51375315"
"1999-12";"S1";"2.30862939"
"1999-12";"T2";"10440"
"1999-12";"S2";"17112.04514566"
"1999-12";"RS";"154154"
"1999-12";"E";"3621716"
"2000-01";"K";"4722"
"2000-01";"T0";"92631"
"2000-01";"S0";"81436"
"2000-01";"T1";"2.34687818"
"2000-01";"S1";"2.06324418"
"2000-01";"T2";"12076"
"2000-01";"S2";"17066.01813776"
"2000-01";"RS";"152261"
"2000-01";"E";"3946988"
"2000-02";"K";"2832"
"2000-02";"T0";"88702"
"2000-02";"S0";"78793"
"2000-02";"T1";"2.24733392"
"2000-02";"S1";"1.99628172"
"2000-02";"T2";"14394"
"2000-02";"S2";"17170.92345175"
"2000-02";"RS";"148127"
"2000-02";"E";"3946988"
"2000-03";"K";"1864"
"2000-03";"T0";"81548"
"2000-03";"S0";"76509"
"2000-03";"T1";"2.06608178"
"2000-03";"S1";"1.93841481"
"2000-03";"T2";"15008"
"2000-03";"S2";"17302.73985609"
"2000-03";"RS";"140225"
"2000-03";"E";"3946988"
"2000-04";"K";"1392"
"2000-04";"T0";"75642"
"2000-04";"S0";"75099"
"2000-04";"T1";"1.91644869"
"2000-04";"S1";"1.90269137"
"2000-04";"T2";"14505"
"2000-04";"S2";"17408.51231536"
"2000-04";"RS";"132761"
"2000-04";"E";"3946988"
"2000-05";"K";"813"
"2000-05";"T0";"69788"
"2000-05";"S0";"73096"
"2000-05";"T1";"1.76813307"
"2000-05";"S1";"1.85194381"
"2000-05";"T2";"15724"
"2000-05";"S2";"17447.43640581"
"2000-05";"RS";"125283"
"2000-05";"E";"3946988"
"2000-06";"K";"1529"
"2000-06";"T0";"65962"
"2000-06";"S0";"72513"
"2000-06";"T1";"1.67119839"
"2000-06";"S1";"1.83717305"
"2000-06";"T2";"15620"
"2000-06";"S2";"17446.15484451"
"2000-06";"RS";"119828"
"2000-06";"E";"3946988"
"2000-07";"K";"355"
"2000-07";"T0";"65140"
"2000-07";"S0";"72403"
"2000-07";"T1";"1.65037239"
"2000-07";"S1";"1.83438612"
"2000-07";"T2";"13463"
"2000-07";"S2";"17379.66838654"
"2000-07";"RS";"116250"
"2000-07";"E";"3946988"
"2000-08";"K";"207"
"2000-08";"T0";"63708"
"2000-08";"S0";"70394"
"2000-08";"T1";"1.61409156"
"2000-08";"S1";"1.78348655"
"2000-08";"T2";"13071"
"2000-08";"S2";"17278.19117492"
"2000-08";"RS";"112612"
"2000-08";"E";"3946988"
"2000-09";"K";"224"
"2000-09";"T0";"62329"
"2000-09";"S0";"69190"
"2000-09";"T1";"1.57915352"
"2000-09";"S1";"1.75298227"
"2000-09";"T2";"13059"
"2000-09";"S2";"17231.60971508"
"2000-09";"RS";"110089"
"2000-09";"E";"3946988"
"2000-10";"K";"900"
"2000-10";"T0";"62953"
"2000-10";"S0";"67161"
"2000-10";"T1";"1.59496305"
"2000-10";"S1";"1.70157599"
"2000-10";"T2";"12296"
"2000-10";"S2";"17287.90194355"
"2000-10";"RS";"109806"
"2000-10";"E";"3946988"
"2000-11";"K";"344"
"2000-11";"T0";"65721"
"2000-11";"S0";"64693"
"2000-11";"T1";"1.66509247"
"2000-11";"S1";"1.63904729"
"2000-11";"T2";"12159"
"2000-11";"S2";"17351.34807667"
"2000-11";"RS";"112616"
"2000-11";"E";"3946988"
"2000-12";"K";"443"
"2000-12";"T0";"69724"
"2000-12";"S0";"62658"
"2000-12";"T1";"1.76651158"
"2000-12";"S1";"1.58748899"
"2000-12";"T2";"10817"
"2000-12";"S2";"17343.64991935"
"2000-12";"RS";"115732"
"2000-12";"E";"3946988"
"2001-01";"K";"845"
"2001-01";"T0";"72295"
"2001-01";"S0";"60762"
"2001-01";"T1";"1.83164986"
"2001-01";"S1";"1.53945236"
"2001-01";"T2";"12465"
"2001-01";"S2";"17239.98718925"
"2001-01";"RS";"116770"
"2001-01";"E";"3946988"
"2001-02";"K";"1101"
"2001-02";"T0";"69766"
"2001-02";"S0";"59970"
"2001-02";"T1";"1.76757568"
"2001-02";"S1";"1.51938643"
"2001-02";"T2";"14155"
"2001-02";"S2";"17056.56163499"
"2001-02";"RS";"114575"
"2001-02";"E";"3946988"
"2001-03";"K";"1477"
"2001-03";"T0";"65625"
"2001-03";"S0";"60730"
"2001-03";"T1";"1.66266024"
"2001-03";"S1";"1.53864162"
"2001-03";"T2";"14559"
"2001-03";"S2";"16822.87075844"
"2001-03";"RS";"110115"
"2001-03";"E";"3946988"
"2001-04";"K";"996"
"2001-04";"T0";"63032"
"2001-04";"S0";"62306"
"2001-04";"T1";"1.59696457"
"2001-04";"S1";"1.5785708"
"2001-04";"T2";"14037"
"2001-04";"S2";"16553.56195351"
"2001-04";"RS";"105857"
"2001-04";"E";"3946988"
"2001-05";"K";"1536"
"2001-05";"T0";"61097"
"2001-05";"S0";"64480"
"2001-05";"T1";"1.54793985"
"2001-05";"S1";"1.63365077"
"2001-05";"T2";"14195"
"2001-05";"S2";"16213.90388399"
"2001-05";"RS";"102990"
"2001-05";"E";"3946988"
"2001-06";"K";"1429"
"2001-06";"T0";"59176"
"2001-06";"S0";"65960"
"2001-06";"T1";"1.49926982"
"2001-06";"S1";"1.67114772"
"2001-06";"T2";"13611"
"2001-06";"S2";"15823.03339149"
"2001-06";"RS";"100812"
"2001-06";"E";"3946988"
"2001-07";"K";"1183"
"2001-07";"T0";"60166"
"2001-07";"S0";"67578"
"2001-07";"T1";"1.52435224"
"2001-07";"S1";"1.712141"
"2001-07";"T2";"12064"
"2001-07";"S2";"15475.02603734"
"2001-07";"RS";"100534"
"2001-07";"E";"3946988"
"2001-08";"K";"1667"
"2001-08";"T0";"61079"
"2001-08";"S0";"67736"
"2001-08";"T1";"1.5474838"
"2001-08";"S1";"1.71614406"
"2001-08";"T2";"11259"
"2001-08";"S2";"15276.69382072"
"2001-08";"RS";"100552"
"2001-08";"E";"3946988"
"2001-09";"K";"3618"
"2001-09";"T0";"62170"
"2001-09";"S0";"69120"
"2001-09";"T1";"1.57512513"
"2001-09";"S1";"1.75120877"
"2001-09";"T2";"10760"
"2001-09";"S2";"15252.36213324"
"2001-09";"RS";"101302"
"2001-09";"E";"3946988"
"2001-10";"K";"7166"
"2001-10";"T0";"68298"
"2001-10";"S0";"72209"
"2001-10";"T1";"1.73038276"
"2001-10";"S1";"1.82947098"
"2001-10";"T2";"10836"
"2001-10";"S2";"15255.35326448"
"2001-10";"RS";"108910"
"2001-10";"E";"3946988"
"2001-11";"K";"11415"
"2001-11";"T0";"77633"
"2001-11";"S0";"76355"
"2001-11";"T1";"1.96689222"
"2001-11";"S1";"1.9345131"
"2001-11";"T2";"11578"
"2001-11";"S2";"15104.45879174"
"2001-11";"RS";"120808"
"2001-11";"E";"3946988"
"2001-12";"K";"11025"
"2001-12";"T0";"86027"
"2001-12";"S0";"79021"
"2001-12";"T1";"2.17956072"
"2001-12";"S1";"2.00205828"
"2001-12";"T2";"9488"
"2001-12";"S2";"14734.55461616"
"2001-12";"RS";"129849"
"2001-12";"E";"3946988"
"2002-01";"K";"18485"
"2002-01";"T0";"93714"
"2002-01";"S0";"82098"
"2002-01";"T1";"2.37431682"
"2002-01";"S1";"2.08001646"
"2002-01";"T2";"9531"
"2002-01";"S2";"14251.42912551"
"2002-01";"RS";"138443"
"2002-01";"E";"3946988"
"2002-02";"K";"18855"
"2002-02";"T0";"94472"
"2002-02";"S0";"84659"
"2002-02";"T1";"2.39352134"
"2002-02";"S1";"2.14490138"
"2002-02";"T2";"10859"
"2002-02";"S2";"13795.67375136"
"2002-02";"RS";"140581"
"2002-02";"E";"3946988"
"2002-03";"K";"18403"
"2002-03";"T0";"92371"
"2002-03";"S0";"87550"
"2002-03";"T1";"2.34029087"
"2002-03";"S1";"2.2181471"
"2002-03";"T2";"10964"
"2002-03";"S2";"13438.15446064"
"2002-03";"RS";"140468"
"2002-03";"E";"3946988"
"2002-04";"K";"18065"
"2002-04";"T0";"92025"
"2002-04";"S0";"91166"
"2002-04";"T1";"2.3315247"
"2002-04";"S1";"2.30976127"
"2002-04";"T2";"10521"
"2002-04";"S2";"13158.7129127"
"2002-04";"RS";"140054"
"2002-04";"E";"3946988"
"2002-05";"K";"14278"
"2002-05";"T0";"90930"
"2002-05";"S0";"94450"
"2002-05";"T1";"2.30378202"
"2002-05";"S1";"2.39296395"
"2002-05";"T2";"10457"
"2002-05";"S2";"12968.1110415"
"2002-05";"RS";"139202"
"2002-05";"E";"3946988"
"2002-06";"K";"12743"
"2002-06";"T0";"90705"
"2002-06";"S0";"97898"
"2002-06";"T1";"2.29808147"
"2002-06";"S1";"2.4803217"
"2002-06";"T2";"9912"
"2002-06";"S2";"12840.58078655"
"2002-06";"RS";"139715"
"2002-06";"E";"3946988"
"2002-07";"K";"4940"
"2002-07";"T0";"92948"
"2002-07";"S0";"100605"
"2002-07";"T1";"2.35490962"
"2002-07";"S1";"2.54890565"
"2002-07";"T2";"9594"
"2002-07";"S2";"12780.01459055"
"2002-07";"RS";"142271"
"2002-07";"E";"3946988"
"2002-08";"K";"4895"
"2002-08";"T0";"96362"
"2002-08";"S0";"103091"
"2002-08";"T1";"2.44140595"
"2002-08";"S1";"2.61189038"
"2002-08";"T2";"8880"
"2002-08";"S2";"12714.98432044"
"2002-08";"RS";"145202"
"2002-08";"E";"3946988"
"2002-09";"K";"7851"
"2002-09";"T0";"101889"
"2002-09";"S0";"108560"
"2002-09";"T1";"2.58143678"
"2002-09";"S1";"2.75045174"
"2002-09";"T2";"8267"
"2002-09";"S2";"12608.68988323"
"2002-09";"RS";"151503"
"2002-09";"E";"3946988"
"2002-10";"K";"9542"
"2002-10";"T0";"110197"
"2002-10";"S0";"113901"
"2002-10";"T1";"2.7919264"
"2002-10";"S1";"2.88577011"
"2002-10";"T2";"8162"
"2002-10";"S2";"12470.41729035"
"2002-10";"RS";"161105"
"2002-10";"E";"3946988"
"2002-11";"K";"12410"
"2002-11";"T0";"120627"
"2002-11";"S0";"119281"
"2002-11";"T1";"3.05617853"
"2002-11";"S1";"3.02207658"
"2002-11";"T2";"7441"
"2002-11";"S2";"12343.12042378"
"2002-11";"RS";"173500"
"2002-11";"E";"3946988"
"2002-12";"K";"8889"
"2002-12";"T0";"129809"
"2002-12";"S0";"122638"
"2002-12";"T1";"3.28881162"
"2002-12";"S1";"3.10712878"
"2002-12";"T2";"6671"
"2002-12";"S2";"12285.30164182"
"2002-12";"RS";"183262"
"2002-12";"E";"3946988"
"2003-01";"K";"15202"
"2003-01";"T0";"138944"
"2003-01";"S0";"127172"
"2003-01";"T1";"3.52025393"
"2003-01";"S1";"3.22200118"
"2003-01";"T2";"7936"
"2003-01";"S2";"12253.24620283"
"2003-01";"RS";"192586"
"2003-01";"E";"3946988"
"2003-02";"K";"14602"
"2003-02";"T0";"142023"
"2003-02";"S0";"132117"
"2003-02";"T1";"3.59826278"
"2003-02";"S1";"3.34728659"
"2003-02";"T2";"9115"
"2003-02";"S2";"12185.95595498"
"2003-02";"RS";"197493"
"2003-02";"E";"3946988"
"2003-03";"K";"16145"
"2003-03";"T0";"141808"
"2003-03";"S0";"136874"
"2003-03";"T1";"3.59281558"
"2003-03";"S1";"3.46780887"
"2003-03";"T2";"9684"
"2003-03";"S2";"12038.28666169"
"2003-03";"RS";"199702"
"2003-03";"E";"3946988"
"2003-04";"K";"16427"
"2003-04";"T0";"141624"
"2003-04";"S0";"140794"
"2003-04";"T1";"3.5881538"
"2003-04";"S1";"3.56712511"
"2003-04";"T2";"9014"
"2003-04";"S2";"11847.71408148"
"2003-04";"RS";"200654"
"2003-04";"E";"3946988"
"2003-05";"K";"16909"
"2003-05";"T0";"140609"
"2003-05";"S0";"144507"
"2003-05";"T1";"3.56243799"
"2003-05";"S1";"3.66119684"
"2003-05";"T2";"8682"
"2003-05";"S2";"11743.34946095"
"2003-05";"RS";"201123"
"2003-05";"E";"3946988"
"2003-06";"K";"14836"
"2003-06";"T0";"140485"
"2003-06";"S0";"148050"
"2003-06";"T1";"3.55929635"
"2003-06";"S1";"3.75096149"
"2003-06";"T2";"8737"
"2003-06";"S2";"11798.87369859"
"2003-06";"RS";"201919"
"2003-06";"E";"3946988"
"2003-07";"K";"8416"
"2003-07";"T0";"141699"
"2003-07";"S0";"149797"
"2003-07";"T1";"3.59005399"
"2003-07";"S1";"3.79522309"
"2003-07";"T2";"8730"
"2003-07";"S2";"11979.66924482"
"2003-07";"RS";"203712"
"2003-07";"E";"3946988"
"2003-08";"K";"8893"
"2003-08";"T0";"143672"
"2003-08";"S0";"150380"
"2003-08";"T1";"3.64004147"
"2003-08";"S1";"3.80999385"
"2003-08";"T2";"8307"
"2003-08";"S2";"12165.0157163"
"2003-08";"RS";"205636"
"2003-08";"E";"3946988"
"2003-09";"K";"9951"
"2003-09";"T0";"146688"
"2003-09";"S0";"152967"
"2003-09";"T1";"3.71645417"
"2003-09";"S1";"3.8755375"
"2003-09";"T2";"8175"
"2003-09";"S2";"12265.36702624"
"2003-09";"RS";"209495"
"2003-09";"E";"3946988"
"2003-10";"K";"11928"
"2003-10";"T0";"151259"
"2003-10";"S0";"154693"
"2003-10";"T1";"3.83226399"
"2003-10";"S1";"3.91926705"
"2003-10";"T2";"7844"
"2003-10";"S2";"12336.67522534"
"2003-10";"RS";"215050"
"2003-10";"E";"3946988"
"2003-11";"K";"10457"
"2003-11";"T0";"156598"
"2003-11";"S0";"155307"
"2003-11";"T1";"3.9675317"
"2003-11";"S1";"3.93482321"
"2003-11";"T2";"7652"
"2003-11";"S2";"12482.5010787"
"2003-11";"RS";"222282"
"2003-11";"E";"3946988"
"2003-12";"K";"7037"
"2003-12";"T0";"162835"
"2003-12";"S0";"155394"
"2003-12";"T1";"4.12555093"
"2003-12";"S1";"3.93702742"
"2003-12";"T2";"6043"
"2003-12";"S2";"12774.93004111"
"2003-12";"RS";"228245"
"2003-12";"E";"3946988"
"2004-01";"K";"9464"
"2004-01";"T0";"168163"
"2004-01";"S0";"156372"
"2004-01";"T1";"4.26053994"
"2004-01";"S1";"3.96180581"
"2004-01";"T2";"9451"
"2004-01";"S2";"13163.82756391"
"2004-01";"RS";"232197"
"2004-01";"E";"3946988"
"2004-02";"K";"9981"
"2004-02";"T0";"165979"
"2004-02";"S0";"156058"
"2004-02";"T1";"4.2052066"
"2004-02";"S1";"3.95385038"
"2004-02";"T2";"11189"
"2004-02";"S2";"13542.94691546"
"2004-02";"RS";"231361"
"2004-02";"E";"3946988"
"2004-03";"K";"10196"
"2004-03";"T0";"160849"
"2004-03";"S0";"155553"
"2004-03";"T1";"4.07523408"
"2004-03";"S1";"3.94105581"
"2004-03";"T2";"11513"
"2004-03";"S2";"13839.91338705"
"2004-03";"RS";"228212"
"2004-03";"E";"3946988"
"2004-04";"K";"7020"
"2004-04";"T0";"155061"
"2004-04";"S0";"154323"
"2004-04";"T1";"3.92859061"
"2004-04";"S1";"3.90989281"
"2004-04";"T2";"11211"
"2004-04";"S2";"13839.51766368"
"2004-04";"RS";"222858"
"2004-04";"E";"3946988"
"2004-05";"K";"5273"
"2004-05";"T0";"148816"
"2004-05";"S0";"153109"
"2004-05";"T1";"3.7703687"
"2004-05";"S1";"3.87913518"
"2004-05";"T2";"9592"
"2004-05";"S2";"12384.69558796"
"2004-05";"RS";"216377"
"2004-05";"E";"3946988"
"2004-06";"K";"4423"
"2004-06";"T0";"144103"
"2004-06";"S0";"152100"
"2004-06";"T1";"3.65096119"
"2004-06";"S1";"3.85357138"
"2004-06";"T2";"9568"
"2004-06";"S2";"12279.07411431"
"2004-06";"RS";"212588"
"2004-06";"E";"3946988"
"2004-07";"K";"2037"
"2004-07";"T0";"143125"
"2004-07";"S0";"151626"
"2004-07";"T1";"3.6261828"
"2004-07";"S1";"3.84156222"
"2004-07";"T2";"8577"
"2004-07";"S2";"12076.99006203"
"2004-07";"RS";"210740"
"2004-07";"E";"3946988"
"2004-08";"K";"1776"
"2004-08";"T0";"145923"
"2004-08";"S0";"152317"
"2004-08";"T1";"3.6970723"
"2004-08";"S1";"3.85906924"
