"CubeId";"zimoma"
"PublishingDate";"2023-04-03 14:30"

"Date";"D0";"Value"
"2002-11";"3M0";"0.745"
"2002-11";"SOFR";
"2002-11";"3M1";"1.425"
"2002-11";"TONA";"0.002"
"2002-11";"3M2";"0.0675"
"2002-11";"SONIA";"4.4397"
"2002-11";"3M3";"4.03141"
"2002-11";"ESTR";
"2002-11";"EURIBOR";"3.047"
"2002-11";"3M4";"3.04413"
"2002-12";"SARON";"0.362647"
"2002-12";"1TGT";"0.44"
"2002-12";"EG3M";"0.276"
"2002-12";"3M0";"0.61667"
"2002-12";"SOFR";
"2002-12";"3M1";"1.38"
"2002-12";"TONA";"0.002"
"2002-12";"3M2";"0.065"
"2002-12";"SONIA";"4.824"
"2002-12";"3M3";"4.0225"
"2002-12";"ESTR";
"2002-12";"EURIBOR";"2.865"
"2002-12";"3M4";"2.86125"
"2003-01";"SARON";"0.486557"
"2003-01";"1TGT";"0.48"
"2003-01";"EG3M";"0.239"
"2003-01";"3M0";"0.60333"
"2003-01";"SOFR";
"2003-01";"3M1";"1.35"
"2003-01";"TONA";"0.001"
"2003-01";"3M2";"0.06125"
"2003-01";"SONIA";"4.1671"
"2003-01";"3M3";"3.9625"
"2003-01";"ESTR";
"2003-01";"EURIBOR";"2.807"
"2003-01";"3M4";"2.80463"
"2003-02";"SARON";"0.562408"
"2003-02";"1TGT";"0.49"
"2003-02";"EG3M";"0.4"
"2003-02";"3M0";"0.57167"
"2003-02";"SOFR";
"2003-02";"3M1";"1.34"
"2003-02";"TONA";"0.001"
"2003-02";"3M2";"0.05938"
"2003-02";"SONIA";"3.4409"
"2003-02";"3M3";"3.68344"
"2003-02";"ESTR";
"2003-02";"EURIBOR";"2.533"
"2003-02";"3M4";"2.53038"
"2003-03";"SARON";"0.177559"
"2003-03";"1TGT";"0.17"
"2003-03";"EG3M";"0.17"
"2003-03";"3M0";"0.31333"
"2003-03";"SOFR";
"2003-03";"3M1";"1.27875"
"2003-03";"TONA";"0.021"
"2003-03";"3M2";"0.05688"
"2003-03";"SONIA";"4.4736"
"2003-03";"3M3";"3.65703"
"2003-03";"ESTR";
"2003-03";"EURIBOR";"2.522"
"2003-03";"3M4";"2.52"
"2003-04";"SARON";"0.094747"
"2003-04";"1TGT";"0.11"
"2003-04";"EG3M";"0.132"
"2003-04";"3M0";"0.30833"
"2003-04";"SOFR";
"2003-04";"3M1";"1.31"
"2003-04";"TONA";"0.002"
"2003-04";"3M2";"0.06"
"2003-04";"SONIA";"3.7494"
"2003-04";"3M3";"3.62188"
"2003-04";"ESTR";
"2003-04";"EURIBOR";"2.53"
"2003-04";"3M4";"2.52688"
"2003-05";"SARON";"0.13474"
"2003-05";"1TGT";"0.1"
"2003-05";"EG3M";"0.14"
"2003-05";"3M0";"0.28167"
"2003-05";"SOFR";
"2003-05";"3M1";"1.28"
"2003-05";"TONA";"0.002"
"2003-05";"3M2";"0.05625"
"2003-05";"SONIA";"3.9286"
"2003-05";"3M3";"3.62563"
"2003-05";"ESTR";
"2003-05";"EURIBOR";"2.272"
"2003-05";"3M4";"2.27438"
"2003-06";"SARON";"0.14823"
"2003-06";"1TGT";"0.13"
"2003-06";"EG3M";"0.119"
"2003-06";"3M0";"0.28833"
"2003-06";"SOFR";
"2003-06";"3M1";"1.11625"
"2003-06";"TONA";"0.001"
"2003-06";"3M2";"0.05625"
"2003-06";"SONIA";"3.284"
"2003-06";"3M3";"3.64125"
"2003-06";"ESTR";
"2003-06";"EURIBOR";"2.147"
"2003-06";"3M4";"2.14275"
"2003-07";"SARON";"0.111008"
"2003-07";"1TGT";"0.08"
"2003-07";"EG3M";"0.099"
"2003-07";"3M0";"0.28667"
"2003-07";"SOFR";
"2003-07";"3M1";"1.11438"
"2003-07";"TONA";"0.002"
"2003-07";"3M2";"0.0525"
"2003-07";"SONIA";"3.1602"
"2003-07";"3M3";"3.44125"
"2003-07";"ESTR";
"2003-07";"EURIBOR";"2.121"
"2003-07";"3M4";"2.12013"
"2003-08";"SARON";"0.053337"
"2003-08";"1TGT";"0.08"
"2003-08";"EG3M";"0.119"
"2003-08";"3M0";"0.26667"
"2003-08";"SOFR";
"2003-08";"3M1";"1.14"
"2003-08";"TONA";"0.001"
"2003-08";"3M2";"0.05525"
"2003-08";"SONIA";"3.6208"
"2003-08";"3M3";"3.63188"
"2003-08";"ESTR";
"2003-08";"EURIBOR";"2.152"
"2003-08";"3M4";"2.15025"
"2003-09";"SARON";"0.145845"
"2003-09";"1TGT";"0.11"
"2003-09";"EG3M";"0.12"
"2003-09";"3M0";"0.25417"
"2003-09";"SOFR";
"2003-09";"3M1";"1.16"
"2003-09";"TONA";"0.013"
"2003-09";"3M2";"0.06175"
"2003-09";"SONIA";"3.8798"
"2003-09";"3M3";"3.725"
"2003-09";"ESTR";
"2003-09";"EURIBOR";"2.128"
"2003-09";"3M4";"2.12663"
"2003-10";"SARON";"0.113241"
"2003-10";"1TGT";"0.1"
"2003-10";"EG3M";"0.119"
"2003-10";"3M0";"0.24917"
"2003-10";"SOFR";
"2003-10";"3M1";"1.16938"
"2003-10";"TONA";"0.002"
"2003-10";"3M2";"0.05625"
"2003-10";"SONIA";"3.2044"
"2003-10";"3M3";"3.9475"
"2003-10";"ESTR";
"2003-10";"EURIBOR";"2.161"
"2003-10";"3M4";"2.16013"
"2003-11";"SARON";"0.117566"
"2003-11";"1TGT";"0.11"
"2003-11";"EG3M";"0.135"
"2003-11";"3M0";"0.26667"
"2003-11";"SOFR";
"2003-11";"3M1";"1.17188"
"2003-11";"TONA";"0.001"
"2003-11";"3M2";"0.0575"
"2003-11";"SONIA";"4.0423"
"2003-11";"3M3";"3.98313"
"2003-11";"ESTR";
"2003-11";"EURIBOR";"2.154"
"2003-11";"3M4";"2.15425"
"2003-12";"SARON";"0.126631"
"2003-12";"1TGT";"0.09"
"2003-12";"EG3M";"0.106"
"2003-12";"3M0";"0.26"
"2003-12";"SOFR";
"2003-12";"3M1";"1.15188"
"2003-12";"TONA";"0.001"
"2003-12";"3M2";"0.06125"
"2003-12";"SONIA";"3.2895"
"2003-12";"3M3";"4.0375"
"2003-12";"ESTR";
"2003-12";"EURIBOR";"2.124"
"2003-12";"3M4";"2.123"
"2004-01";"SARON";"0.098549"
"2004-01";"1TGT";"0.1"
"2004-01";"EG3M";"0.115"
"2004-01";"3M0";"0.24667"
"2004-01";"SOFR";
"2004-01";"3M1";"1.13"
"2004-01";"TONA";"0.001"
"2004-01";"3M2";"0.0525"
"2004-01";"SONIA";"3.772"
"2004-01";"3M3";"4.145"
"2004-01";"ESTR";
"2004-01";"EURIBOR";"2.093"
"2004-01";"3M4";"2.09288"
"2004-02";"SARON";"0.100093"
"2004-02";"1TGT";"0.09"
"2004-02";"EG3M";"0.15"
"2004-02";"3M0";"0.25833"
"2004-02";"SOFR";
"2004-02";"3M1";"1.12"
"2004-02";"TONA";"0.001"
"2004-02";"3M2";"0.05125"
"2004-02";"SONIA";"3.6589"
"2004-02";"3M3";"4.20438"
"2004-02";"ESTR";
"2004-02";"EURIBOR";"2.052"
"2004-02";"3M4";"2.04838"
"2004-03";"SARON";"0.110365"
"2004-03";"1TGT";"0.1"
"2004-03";"EG3M";"0.135"
"2004-03";"3M0";"0.25"
"2004-03";"SOFR";
"2004-03";"3M1";"1.11"
"2004-03";"TONA";"0.005"
"2004-03";"3M2";"0.04875"
"2004-03";"SONIA";"3.6909"
"2004-03";"3M3";"4.375"
"2004-03";"ESTR";
"2004-03";"EURIBOR";"1.958"
"2004-03";"3M4";"1.96"
"2004-04";"SARON";"0.108065"
"2004-04";"1TGT";"0.12"
"2004-04";"EG3M";"0.182"
"2004-04";"3M0";"0.27167"
"2004-04";"SOFR";
"2004-04";"3M1";"1.18"
"2004-04";"TONA";"0.001"
"2004-04";"3M2";"0.04588"
"2004-04";"SONIA";"3.9925"
"2004-04";"3M3";"4.43375"
"2004-04";"ESTR";
"2004-04";"EURIBOR";"2.073"
"2004-04";"3M4";"2.07163"
"2004-05";"SARON";"0.112946"
"2004-05";"1TGT";"0.1"
"2004-05";"EG3M";"0.17"
"2004-05";"3M0";"0.26"
"2004-05";"SOFR";
"2004-05";"3M1";"1.315"
"2004-05";"TONA";"0.002"
"2004-05";"3M2";"0.04875"
"2004-05";"SONIA";"4.6399"
"2004-05";"3M3";"4.6575"
"2004-05";"ESTR";
"2004-05";"EURIBOR";"2.087"
"2004-05";"3M4";"2.08744"
"2004-06";"SARON";"0.360676"
"2004-06";"1TGT";"0.36"
"2004-06";"EG3M";"0.329"
"2004-06";"3M0";"0.49833"
"2004-06";"SOFR";
"2004-06";"3M1";"1.61"
"2004-06";"TONA";"0.002"
"2004-06";"3M2";"0.0525"
"2004-06";"SONIA";"4.7368"
"2004-06";"3M3";"4.84375"
"2004-06";"ESTR";
"2004-06";"EURIBOR";"2.12"
"2004-06";"3M4";"2.12"
"2004-07";"SARON";"0.1953"
"2004-07";"1TGT";"0.22"
"2004-07";"EG3M";"0.42"
"2004-07";"3M0";"0.53"
"2004-07";"SOFR";
"2004-07";"3M1";"1.7"
"2004-07";"TONA";"0.001"
"2004-07";"3M2";"0.05125"
"2004-07";"SONIA";"4.2418"
"2004-07";"3M3";"4.93875"
"2004-07";"ESTR";
"2004-07";"EURIBOR";"2.116"
"2004-07";"3M4";"2.117"
"2004-08";"SARON";"0.173508"
"2004-08";"1TGT";"0.18"
"2004-08";"EG3M";"0.448"
"2004-08";"3M0";"0.62"
"2004-08";"SOFR";
"2004-08";"3M1";"1.8"
"2004-08";"TONA";"0.001"
"2004-08";"3M2";"0.05188"
"2004-08";"SONIA";"4.6304"
"2004-08";"3M3";"4.9625"
"2004-08";"ESTR";
"2004-08";"EURIBOR";"2.115"
"2004-08";"3M4";"2.11313"
"2004-09";"SARON";"0.53447"
"2004-09";"1TGT";"0.54"
"2004-09";"EG3M";"0.586"
"2004-09";"3M0";"0.7"
"2004-09";"SOFR";
"2004-09";"3M1";"2.02"
"2004-09";"TONA";"0.005"
"2004-09";"3M2";"0.0525"
"2004-09";"SONIA";"4.6412"
"2004-09";"3M3";"4.91875"
"2004-09";"ESTR";
"2004-09";"EURIBOR";"2.15"
"2004-09";"3M4";"2.14625"
"2004-10";"SARON";"0.63083"
"2004-10";"1TGT";"0.58"
"2004-10";"EG3M";"0.59"
"2004-10";"3M0";"0.72667"
"2004-10";"SOFR";
"2004-10";"3M1";"2.17"
"2004-10";"TONA";"0.002"
"2004-10";"3M2";"0.0525"
"2004-10";"SONIA";"4.6004"
"2004-10";"3M3";"4.8975"
"2004-10";"ESTR";
"2004-10";"EURIBOR";"2.153"
"2004-10";"3M4";"2.15288"
"2004-11";"SARON";"0.503354"
"2004-11";"1TGT";"0.45"
"2004-11";"EG3M";"0.634"
"2004-11";"3M0";"0.74"
"2004-11";"SOFR";
"2004-11";"3M1";"2.41"
"2004-11";"TONA";"0.001"
"2004-11";"3M2";"0.05188"
"2004-11";"SONIA";"4.7724"
"2004-11";"3M3";"4.85906"
"2004-11";"ESTR";
"2004-11";"EURIBOR";"2.176"
"2004-11";"3M4";"2.17325"
"2004-12";"SARON";"0.497394"
"2004-12";"1TGT";"0.55"
"2004-12";"EG3M";"0.634"
"2004-12";"3M0";"0.71667"
"2004-12";"SOFR";
"2004-12";"3M1";"2.56438"
"2004-12";"TONA";"0.002"
"2004-12";"3M2";"0.05313"
"2004-12";"SONIA";"4.8016"
"2004-12";"3M3";"4.885"
"2004-12";"ESTR";
"2004-12";"EURIBOR";"2.155"
"2004-12";"3M4";"2.15438"
"2005-01";"SARON";"0.654176"
"2005-01";"1TGT";"0.6"
"2005-01";"EG3M";"0.666"
"2005-01";"3M0";"0.75"
"2005-01";"SOFR";
"2005-01";"3M1";"2.75"
"2005-01";"TONA";"0.001"
"2005-01";"3M2";"0.05375"
"2005-01";"SONIA";"4.6468"
"2005-01";"3M3";"4.86813"
"2005-01";"ESTR";
"2005-01";"EURIBOR";"2.142"
"2005-01";"3M4";"2.139"
"2005-02";"SARON";"0.67587"
"2005-02";"1TGT";"0.63"
"2005-02";"EG3M";"0.709"
"2005-02";"3M0";"0.75833"
"2005-02";"SOFR";
"2005-02";"3M1";"2.92"
"2005-02";"TONA";"0.001"
"2005-02";"3M2";"0.05125"
"2005-02";"SONIA";"5.2804"
"2005-02";"3M3";"4.95625"
"2005-02";"ESTR";
"2005-02";"EURIBOR";"2.136"
"2005-02";"3M4";"2.13544"
"2005-03";"SARON";"0.809343"
"2005-03";"1TGT";"0.75"
"2005-03";"EG3M";"0.694"
"2005-03";"3M0";"0.775"
"2005-03";"SOFR";
"2005-03";"3M1";"3.12"
"2005-03";"TONA";"0.022"
"2005-03";"3M2";"0.05438"
"2005-03";"SONIA";"4.8668"
"2005-03";"3M3";"4.98313"
"2005-03";"ESTR";
"2005-03";"EURIBOR";"2.147"
"2005-03";"3M4";"2.14363"
"2005-04";"SARON";"0.646173"
"2005-04";"1TGT";"0.64"
"2005-04";"EG3M";"0.602"
"2005-04";"3M0";"0.76"
"2005-04";"SOFR";
"2005-04";"3M1";"3.21"
"2005-04";"TONA";"0.001"
"2005-04";"3M2";"0.05188"
"2005-04";"SONIA";"4.8697"
"2005-04";"3M3";"4.93875"
"2005-04";"ESTR";
"2005-04";"EURIBOR";"2.126"
"2005-04";"3M4";"2.12638"
"2005-05";"SARON";"0.665846"
"2005-05";"1TGT";"0.66"
"2005-05";"EG3M";"0.682"
"2005-05";"3M0";"0.75"
"2005-05";"SOFR";
"2005-05";"3M1";"3.3375"
"2005-05";"TONA";"0.002"
"2005-05";"3M2";"0.05375"
"2005-05";"SONIA";"4.756"
"2005-05";"3M3";"4.86688"
"2005-05";"ESTR";
"2005-05";"EURIBOR";"2.127"
"2005-05";"3M4";"2.12806"
"2005-06";"SARON";"0.631008"
"2005-06";"1TGT";"0.58"
"2005-06";"EG3M";"0.662"
"2005-06";"3M0";"0.74833"
"2005-06";"SOFR";
"2005-06";"3M1";"3.51625"
"2005-06";"TONA";"0.001"
"2005-06";"3M2";"0.055"
"2005-06";"SONIA";"4.8483"
"2005-06";"3M3";"4.75"
"2005-06";"ESTR";
"2005-06";"EURIBOR";"2.106"
"2005-06";"3M4";"2.106"
"2005-07";"SARON";"0.678098"
"2005-07";"1TGT";"0.63"
"2005-07";"EG3M";"0.65"
"2005-07";"3M0";"0.755"
"2005-07";"SOFR";
"2005-07";"3M1";"3.7"
"2005-07";"TONA";"0.001"
"2005-07";"3M2";"0.0575"
"2005-07";"SONIA";"4.6204"
"2005-07";"3M3";"4.61938"
"2005-07";"ESTR";
"2005-07";"EURIBOR";"2.125"
"2005-07";"3M4";"2.12688"
"2005-08";"SARON";"0.677405"
"2005-08";"1TGT";"0.63"
"2005-08";"EG3M";"0.678"
"2005-08";"3M0";"0.76"
"2005-08";"SOFR";
"2005-08";"3M1";"3.87"
"2005-08";"TONA";"0.001"
"2005-08";"3M2";"0.05688"
"2005-08";"SONIA";"4.7577"
"2005-08";"3M3";"4.58938"
"2005-08";"ESTR";
"2005-08";"EURIBOR";"2.134"
"2005-08";"3M4";"2.13175"
"2005-09";"SARON";"0.674366"
"2005-09";"1TGT";"0.63"
"2005-09";"EG3M";"0.686"
"2005-09";"3M0";"0.79"
"2005-09";"SOFR";
"2005-09";"3M1";"4.065"
"2005-09";"TONA";"0.004"
"2005-09";"3M2";"0.06375"
"2005-09";"SONIA";"4.3942"
"2005-09";"3M3";"4.6"
"2005-09";"ESTR";
"2005-09";"EURIBOR";"2.176"
"2005-09";"3M4";"2.17388"
"2005-10";"SARON";"0.673334"
"2005-10";"1TGT";"0.61"
"2005-10";"EG3M";"0.745"
"2005-10";"3M0";"0.85"
"2005-10";"SOFR";
"2005-10";"3M1";"4.26"
"2005-10";"TONA";"0"
"2005-10";"3M2";"0.06313"
"2005-10";"SONIA";"4.3925"
"2005-10";"3M3";"4.60688"
"2005-10";"ESTR";
"2005-10";"EURIBOR";"2.263"
"2005-10";"3M4";"2.26688"
"2005-11";"SARON";"0.68404"
"2005-11";"1TGT";"0.63"
"2005-11";"EG3M";"0.868"
"2005-11";"3M0";"1.01"
"2005-11";"SOFR";
"2005-11";"3M1";"4.42"
"2005-11";"TONA";"0.001"
"2005-11";"3M2";"0.06375"
"2005-11";"SONIA";"4.7196"
"2005-11";"3M3";"4.6175"
"2005-11";"ESTR";
"2005-11";"EURIBOR";"2.473"
"2005-11";"3M4";"2.47538"
"2005-12";"SARON";"0.609864"
"2005-12";"1TGT";"0.63"
"2005-12";"EG3M";"0.9"
"2005-12";"3M0";"1.01"
"2005-12";"SOFR";
"2005-12";"3M1";"4.53625"
"2005-12";"TONA";"0.004"
"2005-12";"3M2";"0.06625"
"2005-12";"SONIA";"4.7627"
"2005-12";"3M3";"4.63938"
"2005-12";"ESTR";
"2005-12";"EURIBOR";"2.488"
"2005-12";"3M4";"2.48663"
"2006-01";"SARON";"0.828563"
"2006-01";"1TGT";"0.75"
"2006-01";"EG3M";"0.916"
"2006-01";"3M0";"1.02417"
"2006-01";"SOFR";
"2006-01";"3M1";"4.68"
"2006-01";"TONA";"0.001"
"2006-01";"3M2";"0.06813"
"2006-01";"SONIA";"4.7004"
"2006-01";"3M3";"4.59813"
"2006-01";"ESTR";
"2006-01";"EURIBOR";"2.547"
"2006-01";"3M4";"2.54963"
"2006-02";"SARON";"0.895374"
"2006-02";"1TGT";"0.91"
"2006-02";"EG3M";"1"
"2006-02";"3M0";"1.17583"
"2006-02";"SOFR";
"2006-02";"3M1";"4.8225"
"2006-02";"TONA";"0.002"
"2006-02";"3M2";"0.0925"
"2006-02";"SONIA";"4.6553"
"2006-02";"3M3";"4.57875"
"2006-02";"ESTR";
"2006-02";"EURIBOR";"2.664"
"2006-02";"3M4";"2.66363"
"2006-03";"SARON";"1.05294"
"2006-03";"1TGT";"1.03"
"2006-03";"EG3M";"1.091"
"2006-03";"3M0";"1.24917"
"2006-03";"SOFR";
"2006-03";"3M1";"5"
"2006-03";"TONA";"0.004"
"2006-03";"3M2";"0.11188"
"2006-03";"SONIA";"4.7528"
"2006-03";"3M3";"4.61188"
"2006-03";"ESTR";
"2006-03";"EURIBOR";"2.816"
"2006-03";"3M4";"2.817"
"2006-04";"SARON";"1.187275"
"2006-04";"1TGT";"1.22"
"2006-04";"EG3M";"1.147"
"2006-04";"3M0";"1.34"
"2006-04";"SOFR";
"2006-04";"3M1";"5.13"
"2006-04";"TONA";"0.006"
"2006-04";"3M2";"0.1125"
"2006-04";"SONIA";"4.4299"
"2006-04";"3M3";"4.665"
"2006-04";"ESTR";
"2006-04";"EURIBOR";"2.852"
"2006-04";"3M4";"2.8515"
"2006-05";"SARON";"1.11309"
"2006-05";"1TGT";"1.16"
"2006-05";"EG3M";"1.26"
"2006-05";"3M0";"1.42333"
"2006-05";"SOFR";
"2006-05";"3M1";"5.23813"
"2006-05";"TONA";"0.021"
"2006-05";"3M2";"0.29813"
"2006-05";"SONIA";"4.6207"
"2006-05";"3M3";"4.71063"
"2006-05";"ESTR";
"2006-05";"EURIBOR";"2.926"
"2006-05";"3M4";"2.92763"
"2006-06";"SARON";"1.242492"
"2006-06";"1TGT";"1.27"
"2006-06";"EG3M";"1.326"
"2006-06";"3M0";"1.52"
"2006-06";"SOFR";
"2006-06";"3M1";"5.48063"
"2006-06";"TONA";"0.027"
"2006-06";"3M2";"0.355"
"2006-06";"SONIA";"4.7194"
"2006-06";"3M3";"4.75375"
"2006-06";"ESTR";
"2006-06";"EURIBOR";"3.056"
"2006-06";"3M4";"3.05763"
"2006-07";"SARON";"1.345125"
"2006-07";"1TGT";"1.3"
"2006-07";"EG3M";"1.334"
"2006-07";"3M0";"1.55"
"2006-07";"SOFR";
"2006-07";"3M1";"5.46563"
"2006-07";"TONA";"0.267"
"2006-07";"3M2";"0.41313"
"2006-07";"SONIA";"4.8059"
"2006-07";"3M3";"4.77688"
"2006-07";"ESTR";
"2006-07";"EURIBOR";"3.161"
"2006-07";"3M4";"3.16263"
"2006-08";"SARON";"1.370228"
"2006-08";"1TGT";"1.33"
"2006-08";"EG3M";"1.417"
"2006-08";"3M0";"1.68"
"2006-08";"SOFR";
"2006-08";"3M1";"5.3975"
"2006-08";"TONA";"0.266"
"2006-08";"3M2";"0.40094"
"2006-08";"SONIA";"4.8703"
"2006-08";"3M3";"4.9825"
"2006-08";"ESTR";
"2006-08";"EURIBOR";"3.264"
"2006-08";"3M4";"3.26363"
"2006-09";"SARON";"1.682963"
"2006-09";"1TGT";"1.61"
"2006-09";"EG3M";"1.569"
"2006-09";"3M0";"1.81083"
"2006-09";"SOFR";
"2006-09";"3M1";"5.37"
"2006-09";"TONA";"0.339"
"2006-09";"3M2";"0.42625"
"2006-09";"SONIA";"4.8972"
"2006-09";"3M3";"5.074"
"2006-09";"ESTR";
"2006-09";"EURIBOR";"3.417"
"2006-09";"3M4";"3.41713"
"2006-10";"SARON";"1.627171"
"2006-10";"1TGT";"1.59"
"2006-10";"EG3M";"1.681"
"2006-10";"3M0";"1.86"
"2006-10";"SOFR";
"2006-10";"3M1";"5.37063"
"2006-10";"TONA";"0.256"
"2006-10";"3M2";"0.44375"
"2006-10";"SONIA";"4.8876"
"2006-10";"3M3";"5.1925"
"2006-10";"ESTR";
"2006-10";"EURIBOR";"3.564"
"2006-10";"3M4";"3.5655"
"2006-11";"SARON";"1.768215"
"2006-11";"1TGT";"1.87"
"2006-11";"EG3M";"1.712"
"2006-11";"3M0";"1.95"
"2006-11";"SOFR";
"2006-11";"3M1";"5.37"
"2006-11";"TONA";"0.271"
"2006-11";"3M2";"0.51375"
"2006-11";"SONIA";"5.078"
"2006-11";"3M3";"5.25"
"2006-11";"ESTR";
"2006-11";"EURIBOR";"3.636"
"2006-11";"3M4";"3.63575"
"2006-12";"SARON";"1.897995"
"2006-12";"1TGT";"1.94"
"2006-12";"EG3M";"1.88"
"2006-12";"3M0";"2.1025"
"2006-12";"SOFR";
"2006-12";"3M1";"5.36"
"2006-12";"TONA";"0.275"
"2006-12";"3M2";"0.5675"
"2006-12";"SONIA";"5.201"
"2006-12";"3M3";"5.32"
"2006-12";"ESTR";
"2006-12";"EURIBOR";"3.725"
"2006-12";"3M4";"3.72313"
"2007-01";"SARON";"1.905279"
"2007-01";"1TGT";"2.02"
"2007-01";"EG3M";"1.996"
"2007-01";"3M0";"2.19"
"2007-01";"SOFR";
"2007-01";"3M1";"5.36"
"2007-01";"TONA";"0.282"
"2007-01";"3M2";"0.52063"
"2007-01";"SONIA";"5.3237"
"2007-01";"3M3";"5.59"
"2007-01";"ESTR";
"2007-01";"EURIBOR";"3.782"
"2007-01";"3M4";"3.7815"
"2007-02";"SARON";"1.835111"
"2007-02";"1TGT";"1.94"
"2007-02";"EG3M";"2.04"
"2007-02";"3M0";"2.22"
"2007-02";"SOFR";
"2007-02";"3M1";"5.34813"
"2007-02";"TONA";"0.589"
"2007-02";"3M2";"0.71063"
"2007-02";"SONIA";"5.3178"
"2007-02";"3M3";"5.53"
"2007-02";"ESTR";
"2007-02";"EURIBOR";"3.848"
"2007-02";"3M4";"3.84975"
"2007-03";"SARON";"1.979335"
"2007-03";"1TGT";"1.98"
"2007-03";"EG3M";"2.1"
"2007-03";"3M0";"2.295"
"2007-03";"SOFR";
"2007-03";"3M1";"5.35"
"2007-03";"TONA";"0.715"
"2007-03";"3M2";"0.66875"
"2007-03";"SONIA";"5.3123"
"2007-03";"3M3";"5.61688"
"2007-03";"ESTR";
"2007-03";"EURIBOR";"3.924"
"2007-03";"3M4";"3.92738"
"2007-04";"SARON";"2.066636"
"2007-04";"1TGT";"2.1"
"2007-04";"EG3M";"2.2"
"2007-04";"3M0";"2.35"
"2007-04";"SOFR";
"2007-04";"3M1";"5.355"
"2007-04";"TONA";"0.539"
"2007-04";"3M2";"0.67438"
"2007-04";"SONIA";"5.2935"
"2007-04";"3M3";"5.72625"
"2007-04";"ESTR";
"2007-04";"EURIBOR";"4.017"
"2007-04";"3M4";"4.01963"
"2007-05";"SARON";"2.165807"
"2007-05";"1TGT";"2.18"
"2007-05";"EG3M";"2.22"
"2007-05";"3M0";"2.47"
"2007-05";"SOFR";
"2007-05";"3M1";"5.36"
"2007-05";"TONA";"0.544"
"2007-05";"3M2";"0.68938"
"2007-05";"SONIA";"5.5491"
"2007-05";"3M3";"5.81063"
"2007-05";"ESTR";
"2007-05";"EURIBOR";"4.122"
"2007-05";"3M4";"4.12088"
"2007-06";"SARON";"2.418879"
"2007-06";"1TGT";"2.56"
"2007-06";"EG3M";"2.432"
"2007-06";"3M0";"2.7"
"2007-06";"SOFR";
"2007-06";"3M1";"5.36"
"2007-06";"TONA";"0.605"
"2007-06";"3M2";"0.76"
"2007-06";"SONIA";"6.4568"
"2007-06";"3M3";"6.00375"
"2007-06";"ESTR";
"2007-06";"EURIBOR";"4.175"
"2007-06";"3M4";"4.17438"
"2007-07";"SARON";"2.490651"
"2007-07";"1TGT";"2.5"
"2007-07";"EG3M";"2.476"
"2007-07";"3M0";"2.7075"
"2007-07";"SOFR";
"2007-07";"3M1";"5.35866"
"2007-07";"TONA";"0.516"
"2007-07";"3M2";"0.78125"
"2007-07";"SONIA";"5.7774"
"2007-07";"3M3";"6.04313"
"2007-07";"ESTR";
"2007-07";"EURIBOR";"4.26"
"2007-07";"3M4";"4.26"
"2007-08";"SARON";"2.3134"
"2007-08";"1TGT";"2.35"
"2007-08";"EG3M";"2.476"
"2007-08";"3M0";"2.89667"
"2007-08";"SOFR";
"2007-08";"3M1";"5.62125"
"2007-08";"TONA";"0.498"
"2007-08";"3M2";"0.96875"
"2007-08";"SONIA";"6.1242"
"2007-08";"3M3";"6.6925"
"2007-08";"ESTR";
"2007-08";"EURIBOR";"4.735"
"2007-08";"3M4";"4.7425"
"2007-09";"SARON";"2.209981"
"2007-09";"1TGT";"2.2"
"2007-09";"EG3M";"2.008"
"2007-09";"3M0";"2.785"
"2007-09";"SOFR";
"2007-09";"3M1";"5.22875"
"2007-09";"TONA";"0.675"
"2007-09";"3M2";"1.02625"
"2007-09";"SONIA";"5.9288"
"2007-09";"3M3";"6.30375"
"2007-09";"ESTR";
"2007-09";"EURIBOR";"4.792"
"2007-09";"3M4";"4.78688"
"2007-10";"SARON";"2.118889"
"2007-10";"1TGT";"2.09"
"2007-10";"EG3M";"1.896"
"2007-10";"3M0";"2.75333"
"2007-10";"SOFR";
"2007-10";"3M1";"4.89375"
"2007-10";"TONA";"0.524"
"2007-10";"3M2";"0.89875"
"2007-10";"SONIA";"5.8079"
"2007-10";"3M3";"6.27938"
"2007-10";"ESTR";
"2007-10";"EURIBOR";"4.603"
"2007-10";"3M4";"4.60313"
"2007-11";"SARON";"2.115592"
"2007-11";"1TGT";"2.06"
"2007-11";"EG3M";"2.052"
"2007-11";"3M0";"2.745"
"2007-11";"SOFR";
"2007-11";"3M1";"5.13125"
"2007-11";"TONA";"0.52"
"2007-11";"3M2";"0.9875"
"2007-11";"SONIA";"5.8799"
"2007-11";"3M3";"6.60625"
"2007-11";"ESTR";
"2007-11";"EURIBOR";"4.81"
"2007-11";"3M4";"4.81125"
"2007-12";"SARON";"1.873853"
"2007-12";"1TGT";"2"
"2007-12";"EG3M";"2.044"
"2007-12";"3M0";"2.75667"
"2007-12";"SOFR";
"2007-12";"3M1";"4.7025"
"2007-12";"TONA";"0.459"
"2007-12";"3M2";"0.895"
"2007-12";"SONIA";"5.7799"
"2007-12";"3M3";"5.99375"
"2007-12";"ESTR";
"2007-12";"EURIBOR";"4.684"
"2007-12";"3M4";"4.67875"
"2008-01";"SARON";"2.241335"
"2008-01";"1TGT";"2.38"
"2008-01";"EG3M";"2.085"
"2008-01";"3M0";"2.65333"
"2008-01";"SOFR";
"2008-01";"3M1";"3.11188"
